Nom;Sexe;AgeInit;PVInit;ModeFin;Duree;PVFin;Carcasse;Unite;Equation;a;b;PDMoy;Bgompertz;Entretien;PVmr2
1-F944;0;73;27.77392647;1;101;125.3;0.79;3;3;4.276908574;0.022327533;141.5127075;0.017115629;1;70
1-F945;0;73;24.76389711;1;101;125.3;0.79;3;3;2.557119643;0.016899481;134.3211158;0.019855478;1;70
1-F946;0;73;30.09821923;1;101;125.3;0.79;3;3;4.784116604;0.018784302;160.1426345;0.002402023;1;70
1-F947;0;73;33.41736326;1;101;125.3;0.79;3;3;5.420656643;0.023482218;147.6459885;0.022288703;1;70
1-F948;0;73;27.25655415;1;101;125.3;0.79;3;3;4.698377212;0.023299596;137.7532173;0.019005918;1;70
1-F949;0;73;27.88084316;1;101;125.3;0.79;3;3;4.732268776;0.021761128;151.9575645;0.009276928;1;70
1-F950;0;73;30.94308368;1;101;125.3;0.79;3;3;4.222097664;0.02392334;104.4781431;0.016961983;1;70
1-F951;0;73;34.52041255;1;101;125.3;0.79;3;3;5.599938591;0.029055434;137.428854;0.009679647;1;70
1-F952;0;73;31.56126952;1;101;125.3;0.79;3;3;4.499896621;0.014583511;150.8518206;0.018717369;1;70
1-F953;0;73;27.81588871;1;101;125.3;0.79;3;3;4.341733691;0.019075133;128.1863936;0.018917118;1;70
1-F954;0;73;35.88711965;1;101;125.3;0.79;3;3;5.006597387;0.024378853;140.5583602;0.018629993;1;70
1-F955;0;73;31.24067064;1;101;125.3;0.79;3;3;4.073808122;0.023472337;144.9189613;0.016942705;1;70
1-F956;0;73;34.35702203;1;101;125.3;0.79;3;3;4.177172837;0.018128704;141.6670761;0.024600586;1;70
1-F957;0;73;28.70360618;1;101;125.3;0.79;3;3;4.266031301;0.018463496;135.8207633;0.010776287;1;70
1-F958;0;73;29.80890557;1;101;125.3;0.79;3;3;3.975712414;0.015403295;149.9778595;0.019559229;1;70
1-F959;0;73;25.82448172;1;101;125.3;0.79;3;3;4.469193528;0.024864562;152.5546098;0.026532787;1;70
1-F960;0;73;23.51387469;1;101;125.3;0.79;3;3;4.644988711;0.026275869;142.2165027;0.012050075;1;70
1-F961;0;73;33.6333951;1;101;125.3;0.79;3;3;3.995249131;0.020796401;150.9765406;0.01047899;1;70
1-F962;0;73;32.55618832;1;101;125.3;0.79;3;3;3.392949896;0.025590665;140.6293425;0.016443959;1;70
1-F963;0;73;32.96274763;1;101;125.3;0.79;3;3;4.628488723;0.016626129;165.3473698;0.017188171;1;70
1-F964;0;73;30.59435906;1;101;125.3;0.79;3;3;4.273624894;0.022245418;126.5209895;0.011093991;1;70
1-F965;0;73;31.2045099;1;101;125.3;0.79;3;3;4.819535376;0.025533079;150.8467155;0.020053724;1;70
1-F966;0;73;30.87850855;1;101;125.3;0.79;3;3;5.398434519;0.021984154;139.7482;0.014890857;1;70
1-F967;0;73;33.08050448;1;101;125.3;0.79;3;3;5.572504495;0.017938086;151.4697443;0.006273843;1;70
1-F968;0;73;35.8652931;1;101;125.3;0.79;3;3;3.092814062;0.016290701;164.7188162;0.086561916;1;70
1-F969;0;73;25.91298763;1;101;125.3;0.79;3;3;4.275859045;0.019715717;149.0170073;0.015375137;1;70
1-F970;0;73;32.27547521;1;101;125.3;0.79;3;3;4.44084498;0.019924994;148.9272601;0.007292469;1;70
1-F971;0;73;32.02268636;1;101;125.3;0.79;3;3;4.253641037;0.023986256;141.2313808;0.008676008;1;70
1-F972;0;73;31.12812984;1;101;125.3;0.79;3;3;3.366020397;0.014987313;128.3109831;0.018235826;1;70
1-F973;0;73;25.73668275;1;101;125.3;0.79;3;3;3.680167448;0.014957931;126.2628413;0.017428219;1;70
1-F974;0;73;29.75394855;1;101;125.3;0.79;3;3;4.253684235;0.011311804;183.2601108;0.022175298;1;70
1-F975;0;73;23.66898162;1;101;125.3;0.79;3;3;3.572678905;0.028921541;81.04903644;0.013579126;1;70
1-F976;0;73;31.65529869;1;101;125.3;0.79;3;3;2.502189696;0.016167343;151.9791362;0.008565555;1;70
1-F977;0;73;32.81981926;1;101;125.3;0.79;3;3;4.846899524;0.014103998;145.0566987;0.022318662;1;70
1-F978;0;73;28.45798305;1;101;125.3;0.79;3;3;4.657155192;0.026300581;157.9974115;0.008454097;1;70
1-F979;0;73;28.82023108;1;101;125.3;0.79;3;3;2.49533897;0.019236354;138.6400472;0.023301899;1;70
1-F980;0;73;30.71993784;1;101;125.3;0.79;3;3;3.910695342;0.02177915;160.1705818;0.013067995;1;70
1-F981;0;73;31.18575118;1;101;125.3;0.79;3;3;4.216680991;0.02250165;145.0918459;0.041068941;1;70
1-F982;0;73;35.47250213;1;101;125.3;0.79;3;3;2.950690653;0.014800458;150.6125668;0.010609896;1;70
1-F983;0;73;28.30954728;1;101;125.3;0.79;3;3;3.22206486;0.020300872;158.1111272;0.01388686;1;70
1-F984;0;73;27.72587063;1;101;125.3;0.79;3;3;3.90189886;0.020741339;139.8450936;0.015193755;1;70
1-F985;0;73;33.29495817;1;101;125.3;0.79;3;3;6.151834966;0.030865169;156.3480542;0.00536309;1;70
1-F986;0;73;22.56479678;1;101;125.3;0.79;3;3;3.956936802;0.026236366;122.5549807;0.020760926;1;70
1-F987;0;73;32.2088338;1;101;125.3;0.79;3;3;4.524713422;0.023446116;141.5530857;0.007827961;1;70
1-F988;0;73;26.56774216;1;101;125.3;0.79;3;3;4.818487341;0.026498383;142.6802632;0.016616674;1;70
1-F989;0;73;26.67701432;1;101;125.3;0.79;3;3;4.782556273;0.026071661;117.8222979;0.004750163;1;70
1-F990;0;73;34.93675279;1;101;125.3;0.79;3;3;5.146814161;0.022522954;159.3204478;0.026916873;1;70
1-F991;0;73;35.12467604;1;101;125.3;0.79;3;3;4.831851899;0.022951141;148.3388632;0.041671244;1;70
1-F992;0;73;30.86601025;1;101;125.3;0.79;3;3;4.089626972;0.019367745;139.5000367;0.01059638;1;70
1-F993;0;73;31.34738348;1;101;125.3;0.79;3;3;4.375473918;0.023822685;120.7226428;0.014174516;1;70
1-F994;0;73;32.90701529;1;101;125.3;0.79;3;3;3.805113664;0.015379032;125.2232967;0.025491378;1;70
1-F995;0;73;27.40426251;1;101;125.3;0.79;3;3;6.381081791;0.031535664;117.6484509;0.010359629;1;70
1-F996;0;73;29.93511767;1;101;125.3;0.79;3;3;5.421614082;0.023634366;153.3719274;0.00966531;1;70
1-F997;0;73;32.15109322;1;101;125.3;0.79;3;3;4.110707856;0.020926997;158.8889266;0.014353336;1;70
1-F998;0;73;35.02285849;1;101;125.3;0.79;3;3;4.114575886;0.022849046;137.0101334;0.002727065;1;70
1-F999;0;73;31.22743573;1;101;125.3;0.79;3;3;4.184196982;0.027122412;117.4291161;0.016828145;1;70
1-F1000;0;73;34.35622153;1;101;125.3;0.79;3;3;3.685347897;0.017601456;138.7465999;0.01413532;1;70
